49_M003_01	hasVisitId	49
487_UM04	hasQuestion	UM04
308_M006_01	type	Response
10060104	is_Answer_To	M006_01
435_UM14	Response_by_User	435
326_SU01_08	chosen_Answer_Code	5
416_UM15	hasVisitId	416
420_UM17	ResponseOnPlatform	1
304_M003_01	hasQuestion	M003_01
433_UM02	type	Response
183_M003_01	hasVisitId	183
463_UM22	hasVisitId	463
39_M010_01	hasQuestion	M010_01
332_SU01_04	hasVisitId	332
461_UM12	hasVisitId	461
SU01_02	belongsTo	SUS
136_M002_01	hasVisitId	136
116_M008_01	ResponseOnPlatform	1
454_UM03	Response_by_User	454
208_M004_01	ResponseOnPlatform	1
433_UM03	hasQuestion	UM03
491_UM02	chosen_Answer_Code	2
365_SU01_02	type	Response
473_UM04	type	Response
477_UM22	Response_by_User	477
277_M007_01	ResponseOnPlatform	1
93_M004_01	Response_by_User	93
141_M010_01	Response_by_User	141
451_UM20	ResponseOnPlatform	1
484_UM14	hasVisitId	484
115_M004_01	hasVisitId	115
104	label	Username_104
153_M010_01	type	Response
437_UM07	Response_by_User	437
20010104	is_Answer_To	SU01_01
150_M010_01	chosen_Answer_Code	2
407_UM06	ResponseOnPlatform	1
395_SU01_04	chosen_Answer_Code	5
30180005	hasAnswer_Category	very_positive
481_UM10	chosen_Answer_Code	5
377_SU01_03	hasVisitId	377
117_M010_01	ResponseOnPlatform	1
414_UM24	ResponseOnPlatform	1
448_UM14	hasQuestion	UM14
274_M008_01	hasQuestion	M008_01
335	label	Username_335
30080004	ResponseLabel	4 Leicht zu bedienen; es fehlen vernachlässigbare Verknüpfungen
251_M002_01	ResponseOnPlatform	1
152_M002_01	hasQuestion	M002_01
257_M003_01	hasVisitId	257
30040002	ResponseCode	2
454_UM19	type	Response
430_UM19	type	Response
484_UM18	chosen_Answer_Code	2
339_SU01_07	hasQuestion	SU01_07
36_M007_01	chosen_Answer_Code	Mit dem Quiz konnte ich nicht umgehen. Meine Antworten wurden scheinbar gar nicht bearbeitet. Meine Antworten waren alle nicht richtig. Auch nicht bei meinen Wiederholungen. Die Texte waren sehr verständlich und die Videos waren auch sehr gut und anschaulich.
98_M008_01	Response_by_User	98
461_UM20	type	Response
417_UM08	Response_by_User	417
102_M008_01	Response_by_User	102
437_UM01	type	Response
227_M010_01	type	Response
26_M006_01	hasVisitId	26
73_M004_01	hasQuestion	M004_01
256_M004_01	type	Response
30150006	ResponseCode	5
327_SU01_01	hasQuestion	SU01_01
400_SU01_06	ResponseOnPlatform	1
185_M010_01	chosen_Answer_Code	NO_RECORDED_RESPONSE
490_UM14	chosen_Answer_Code	5
99_M010_01	chosen_Answer_Code	9
157_M002_01	ResponseOnPlatform	1
137_M005	hasQuestion	M005
265_M003_01	ResponseOnPlatform	1
348_SU01_06	type	Response
411_UM17	Response_by_User	411
30010003	is_Answer_To	UM01
QuestionnaireId	range	string
55_M007_01	hasVisitId	55
442_UM19	Response_by_User	442
25_M007_01	Response_by_User	25
86_M010_01	Response_by_User	86
341_SU01_03	chosen_Answer_Code	4
297_M002_01	hasQuestion	M002_01
439_UM07	hasVisitId	439
386_SU01_07	hasQuestion	SU01_07
30160004	hasAnswer_Category	positive
185_M005	type	Response
422_UM17	chosen_Answer_Code	4
48_M002_01	type	Response
282_M003_01	ResponseOnPlatform	1
460_UM13	ResponseOnPlatform	1
30080002	is_Answer_To	UM08
487_UM21	chosen_Answer_Code	5
227_M008_01	type	Response
93_M004_01	ResponseOnPlatform	1
278_M003_01	hasQuestion	M003_01
276_M006_01	chosen_Answer_Code	10
248_M006_01	hasQuestion	M006_01
6_M008_01	Response_by_User	6
308	type	User
406_UM24	type	Response
401_SU01_08	type	Response
106_M010_01	hasVisitId	106
52_M008_01	ResponseOnPlatform	1
474_UM03	ResponseOnPlatform	1
411_UM19	hasVisitId	411
259_M004_01	hasVisitId	259
21_M008_01	chosen_Answer_Code	NO_RECORDED_RESPONSE
71_M003_01	ResponseOnPlatform	1
160_M006_01	hasVisitId	160
428_UM23	ResponseOnPlatform	1
152_M002_01	hasVisitId	152
179	hasUserId	179
418_UM10	type	Response
471_UM10	hasVisitId	471
40_M007_01	hasQuestion	M007_01
466_UM19	hasVisitId	466
480_UM15	hasVisitId	480
UM18	Question_Description	E3
465_UM10	hasQuestion	UM10
95_M010_01	hasVisitId	95
407	hasUserId	407
221_M007_01	Response_by_User	221
11_M002_01	ResponseOnPlatform	1
402_SU01_02	hasQuestion	SU01_02
149_M003_01	chosen_Answer_Code	8
85_M004_01	hasQuestion	M004_01
381_SU01_03	ResponseOnPlatform	1
422_UM12	type	Response
105_M004_01	hasQuestion	M004_01
178_M005	hasQuestion	M005
173_M004_01	Response_by_User	173
432_UM03	chosen_Answer_Code	4
299_M007_01	type	Response
314_SU01_03	hasVisitId	314
386_SU01_04	chosen_Answer_Code	3
433_UM11	Response_by_User	433
489	type	User
136_M010_01	chosen_Answer_Code	8
432	label	Username_432
405_UM06	Response_by_User	405
426_UM12	chosen_Answer_Code	3
405_UM12	chosen_Answer_Code	NO_RECORDED_RESPONSE
1_M006_01	Response_by_User	1
410_UM18	type	Response
485_UM02	type	Response
273_M002_01	hasQuestion	M002_01
444_UM18	chosen_Answer_Code	5
432_UM08	chosen_Answer_Code	4
30040006	hasAnswer_Category	Empty
450_UM17	ResponseOnPlatform	1
219_M003_01	Response_by_User	219
404_UM06	type	Response
479_UM13	ResponseOnPlatform	1
482_UM09	Response_by_User	482
132_M003_01	ResponseOnPlatform	1
20010203	hasAnswerId	20010203
164_M003_01	ResponseOnPlatform	1
409_UM02	hasQuestion	UM02
15_M006_01	type	Response
33_M007_01	ResponseOnPlatform	1
300_M008_01	type	Response
419_UM11	type	Response
349_SU01_09	chosen_Answer_Code	4
408_UM22	type	Response
114_M003_01	hasVisitId	114
369_SU01_06	Response_by_User	369
358_SU01_08	ResponseOnPlatform	1
435_UM10	hasVisitId	435
455_UM17	type	Response
385_SU01_07	type	Response
462_UM15	Response_by_User	462
402_SU01_05	Response_by_User	402
176_M005	hasQuestion	M005
460_UM02	Response_by_User	460
148_M005	hasVisitId	148
85_M002_01	Response_by_User	85
30080004	ResponseCode	4
483_UM15	ResponseOnPlatform	1
274_M006_01	chosen_Answer_Code	8
429_UM02	hasVisitId	429
188_M007_01	ResponseOnPlatform	1
409_UM02	Response_by_User	409
237_M007_01	chosen_Answer_Code	NO_RECORDED_RESPONSE
393_SU01_04	hasVisitId	393
452_UM13	ResponseOnPlatform	1
172_M004_01	type	Response
395_SU01_02	Response_by_User	395
454_UM02	Response_by_User	454
404_UM26_01	hasQuestion	UM26_01
478_UM03	ResponseOnPlatform	1
161_M010_01	ResponseOnPlatform	1
388_SU01_04	Response_by_User	388
453_UM12	Response_by_User	453
455_UM25	Response_by_User	455
303_M010_01	chosen_Answer_Code	7
30180003	ResponseLabel	3 3
442_UM02	type	Response
378_SU01_04	ResponseOnPlatform	1
20010402	ResponseCode	2
184_M007_01	Response_by_User	184
228_M007_01	hasVisitId	228
482	hasUserId	482
176_M008_01	hasVisitId	176
485_UM14	hasVisitId	485
332_SU01_01	hasQuestion	SU01_01
489_UM24	type	Response
420_UM19	Response_by_User	420
378_SU01_04	hasQuestion	SU01_04
152_M010_01	chosen_Answer_Code	8
473_UM09	hasVisitId	473
478	type	User
47_M008_01	hasVisitId	47
153_M002_01	hasVisitId	153
294_M002_01	Response_by_User	294
UM21	hasQuestionId	UM21
336_SU01_08	Response_by_User	336
301_M003_01	type	Response
345_SU01_09	chosen_Answer_Code	5
113_M002_01	ResponseOnPlatform	1
412_UM17	Response_by_User	412
440_UM02	hasVisitId	440
469_UM14	type	Response
260_M003_01	chosen_Answer_Code	9
417_UM09	hasVisitId	417
128	type	User
426	hasUserId	426
89_M008_01	hasQuestion	M008_01
413_UM23	chosen_Answer_Code	4
473_UM19	hasVisitId	473
405_UM02	ResponseOnPlatform	1
342_SU01_08	Response_by_User	342
346_SU01_04	chosen_Answer_Code	3
200_M004_01	Response_by_User	200
453_UM26_01	type	Response
403_SU01_08	type	Response
UM01	Question_Description	A1
46_M004_01	ResponseOnPlatform	1
318_SU01_05	hasVisitId	318
384_SU01_10	hasQuestion	SU01_10
332_SU01_04	type	Response
129_M003_01	type	Response
220_M004_01	ResponseOnPlatform	1
162_M010_01	Response_by_User	162
Response_by_User	type	ObjectProperty
78_M003_01	hasVisitId	78
191_M006_01	hasQuestion	M006_01
167_M004_01	chosen_Answer_Code	8
258_M003_01	ResponseOnPlatform	1
329_SU01_06	chosen_Answer_Code	4
458_UM17	type	Response
23_M008_01	Response_by_User	23
453_UM08	Response_by_User	453
420_UM09	hasQuestion	UM09
10030106	type	Answer
348_SU01_05	Response_by_User	348
301_M005	type	Response
32_M004_01	hasQuestion	M004_01
30150004	ResponseCode	3
89_M002_01	Response_by_User	89
384	hasUserId	384
483_UM16	hasVisitId	483
125_M008_01	type	Response
356_SU01_06	hasQuestion	SU01_06
363_SU01_05	chosen_Answer_Code	4
448_UM03	type	Response
30130004	ResponseCode	3
390_SU01_03	chosen_Answer_Code	3
440_UM22	chosen_Answer_Code	4
54_M002_01	ResponseOnPlatform	1
319_SU01_03	Response_by_User	319
474_UM20	hasQuestion	UM20
30170002	hasAnswer_Category	negative
132_M008_01	hasVisitId	132
444_UM09	hasQuestion	UM09
147_M003_01	hasQuestion	M003_01
251_M010_01	hasVisitId	251
471_UM10	ResponseOnPlatform	1
491_UM07	hasVisitId	491
280_M007_01	hasQuestion	M007_01
402_SU01_02	Response_by_User	402
243_M003_01	chosen_Answer_Code	9
432_UM21	type	Response
228_M008_01	chosen_Answer_Code	NO_RECORDED_RESPONSE
462_UM21	hasVisitId	462
339_SU01_04	chosen_Answer_Code	5
has_Possible_Answer	inverseOf	is_Answer_To
179_M005	chosen_Answer_Code	3
431_UM04	hasQuestion	UM04
59_M003_01	chosen_Answer_Code	10
310_SU01_07	chosen_Answer_Code	5
422_UM14	type	Response
346_SU01_09	ResponseOnPlatform	1
409_UM01	hasVisitId	409
242_M004_01	hasQuestion	M004_01
435_UM06	type	Response
52_M008_01	Response_by_User	52
99	type	User
25_M010_01	Response_by_User	25
39_M002_01	Response_by_User	39
369_SU01_02	type	Response
444_UM22	hasVisitId	444
10100108	is_Answer_To	M010_01
297_M008_01	hasQuestion	M008_01
409_UM12	ResponseOnPlatform	1
416_UM04	Response_by_User	416
467_UM08	chosen_Answer_Code	4
445_UM10	hasVisitId	445
160_M003_01	hasQuestion	M003_01
229_M002_01	chosen_Answer_Code	10
479_UM14	hasVisitId	479
35_M005	chosen_Answer_Code	1
469_UM15	hasQuestion	UM15
160_M008_01	ResponseOnPlatform	1
39_M010_01	Response_by_User	39
422_UM06	type	Response
52_M002_01	Response_by_User	52
127_M007_01	hasVisitId	127
200_M003_01	hasQuestion	M003_01
471_UM24	hasVisitId	471
275_M010_01	Response_by_User	275
65_M006_01	type	Response
419_UM20	hasQuestion	UM20
432_UM13	Response_by_User	432
466_UM02	Response_by_User	466
484_UM23	ResponseOnPlatform	1
33_M003_01	type	Response
46_M002_01	Response_by_User	46
204_M007_01	ResponseOnPlatform	1
473_UM12	hasQuestion	UM12
459_UM17	type	Response
322_SU01_01	hasQuestion	SU01_01
473_UM02	type	Response
259_M006_01	chosen_Answer_Code	9
488_UM12	type	Response
165_M005	ResponseOnPlatform	1
30180006	ResponseLabel	nicht beantwortet
379_SU01_07	chosen_Answer_Code	4
258_M002_01	ResponseOnPlatform	1
222_M006_01	Response_by_User	222
208_M006_01	ResponseOnPlatform	1
411_UM12	type	Response
182_M008_01	ResponseOnPlatform	1
110_M007_01	ResponseOnPlatform	1
444_UM11	ResponseOnPlatform	1
391_SU01_07	type	Response
464_UM16	chosen_Answer_Code	5
UserId	range	string
72_M004_01	ResponseOnPlatform	1
200_M010_01	hasVisitId	200
277_M005	hasQuestion	M005
284_M004_01	ResponseOnPlatform	1
362_SU01_01	chosen_Answer_Code	5
364_SU01_01	ResponseOnPlatform	1
361_SU01_09	type	Response
305_M008_01	ResponseOnPlatform	1
326_SU01_06	hasQuestion	SU01_06
383_SU01_10	type	Response
232_M008_01	chosen_Answer_Code	NO_RECORDED_RESPONSE
458_UM15	hasQuestion	UM15
477_UM16	Response_by_User	477
335_SU01_02	ResponseOnPlatform	1
56_M002_01	hasVisitId	56
30070003	ResponseLabel	3 Usable after some effort
442_UM20	hasQuestion	UM20
10030102	ResponseCode	2
343_SU01_10	type	Response
470_UM25	ResponseOnPlatform	1
30210006	hasAnswerScale_Type	NullAnswer
485_UM15	hasQuestion	UM15
15_M003_01	hasQuestion	M003_01
112_M007_01	hasQuestion	M007_01
126_M002_01	chosen_Answer_Code	10
491_UM01	hasVisitId	491
447_UM02	ResponseOnPlatform	1
175_M007_01	hasQuestion	M007_01
389_SU01_04	hasVisitId	389
481_UM03	type	Response
218_M002_01	ResponseOnPlatform	1
196_M006_01	ResponseOnPlatform	1
10060106	is_Answer_To	M006_01
460_UM15	hasQuestion	UM15
228_M003_01	type	Response
452_UM02	ResponseOnPlatform	1
409_UM10	Response_by_User	409
423_UM25	ResponseOnPlatform	1
426_UM18	Response_by_User	426
226_M003_01	Response_by_User	226
31_M003_01	ResponseOnPlatform	1
473_UM01	ResponseOnPlatform	1
480_UM14	Response_by_User	480
326_SU01_03	chosen_Answer_Code	5
153_M005	Response_by_User	153
131_M004_01	Response_by_User	131
400_SU01_01	ResponseOnPlatform	1
383_SU01_08	Response_by_User	383
87_M005	Response_by_User	87
265_M002_01	hasQuestion	M002_01
451_UM04	chosen_Answer_Code	3
20010701	is_Answer_To	SU01_07
30180004	hasAnswerScale_Type	Nominal
468_UM25	ResponseOnPlatform	1
446_UM09	ResponseOnPlatform	1
356_SU01_06	ResponseOnPlatform	1
219_M010_01	type	Response
337_SU01_03	Response_by_User	337
164_M007_01	chosen_Answer_Code	NO_RECORDED_RESPONSE
417_UM25	chosen_Answer_Code	NO_RECORDED_RESPONSE
425_UM23	hasQuestion	UM23
379_SU01_02	chosen_Answer_Code	5
UM09	Question_Description	C1
255_M008_01	hasQuestion	M008_01
390_SU01_09	hasQuestion	SU01_09
469_UM24	type	Response
10030109	is_Answer_To	M003_01
489_UM08	Response_by_User	489
87_M007_01	hasQuestion	M007_01
175_M007_01	Response_by_User	175
485_UM08	ResponseOnPlatform	1
463_UM24	hasVisitId	463
30240005	hasAnswerScale_Type	Nominal
257_M002_01	ResponseOnPlatform	1
445_UM01	type	Response
69_M007_01	chosen_Answer_Code	NO_RECORDED_RESPONSE
373_SU01_09	hasVisitId	373
437_UM24	ResponseOnPlatform	1
243_M008_01	type	Response
170_M002_01	hasVisitId	170
431_UM13	hasVisitId	431
426_UM14	type	Response
154_M006_01	type	Response
420_UM12	hasQuestion	UM12
30240002	ResponseLabel	2
481_UM23	type	Response
351_SU01_06	type	Response
448_UM25	Response_by_User	448
487_UM17	hasVisitId	487
40_M004_01	type	Response
244	label	Username_244
12_M004_01	type	Response
430_UM10	hasQuestion	UM10
30110006	ResponseCode	-9
61_M008_01	hasVisitId	61
97_M004_01	Response_by_User	97
153_M003_01	type	Response
357_SU01_09	hasQuestion	SU01_09
190_M003_01	chosen_Answer_Code	7
99_M008_01	hasVisitId	99
157_M007_01	Response_by_User	157
371_SU01_02	hasQuestion	SU01_02
102_M008_01	ResponseOnPlatform	1
422_UM18	hasQuestion	UM18
18_M002_01	chosen_Answer_Code	7
169_M004_01	Response_by_User	169
334_SU01_05	hasVisitId	334
408_UM08	ResponseOnPlatform	1
446_UM20	hasQuestion	UM20
490_UM26_01	chosen_Answer_Code	NO_RECORDED_RESPONSE
209_M007_01	type	Response
79_M008_01	Response_by_User	79
207_M002_01	type	Response
86_M005	Response_by_User	86
196_M007_01	ResponseOnPlatform	1
25_M005	chosen_Answer_Code	2
430_UM26_01	hasVisitId	430
5_M005	hasVisitId	5
45_M010_01	hasVisitId	45
317_SU01_06	Response_by_User	317
280_M010_01	ResponseOnPlatform	1
478_UM24	hasVisitId	478
463_UM06	chosen_Answer_Code	5
51_M004_01	Response_by_User	51
303_M003_01	ResponseOnPlatform	1
473_UM21	type	Response
20010206	ResponseCode	-9
138_M003_01	ResponseOnPlatform	1
36_M003_01	hasVisitId	36
221_M003_01	type	Response
34_M010_01	Response_by_User	34
372_SU01_07	type	Response
242_M008_01	chosen_Answer_Code	NO_RECORDED_RESPONSE
30110005	hasAnswerId	30110005
115_M002_01	chosen_Answer_Code	7
308_M006_01	Response_by_User	308
310	type	User
286_M005	chosen_Answer_Code	1
102_M010_01	chosen_Answer_Code	8
30170006	hasAnswerId	30170006
28_M004_01	hasQuestion	M004_01
98_M010_01	Response_by_User	98
99_M008_01	hasQuestion	M008_01
481_UM22	ResponseOnPlatform	1
412_UM11	hasQuestion	UM11
398	label	Username_398
485_UM17	hasVisitId	485
476_UM04	Response_by_User	476
452_UM02	Response_by_User	452
326_SU01_06	ResponseOnPlatform	1
458_UM02	ResponseOnPlatform	1
97_M002_01	type	Response
8_M007_01	hasVisitId	8
13_M007_01	type	Response
63_M010_01	Response_by_User	63
409_UM04	ResponseOnPlatform	1
30070004	ResponseLabel	4 Easy to learn how to use, or the learning platform provides clear instructions for use
416_UM25	Response_by_User	416
218_M008_01	hasQuestion	M008_01
401_SU01_09	type	Response
30160003	hasAnswer_Category	neutral
29_M006_01	ResponseOnPlatform	1
103_M003_01	chosen_Answer_Code	9
428_UM21	type	Response
491_UM17	Response_by_User	491
423_UM02	hasVisitId	423
274_M004_01	Response_by_User	274
203_M002_01	ResponseOnPlatform	1
247_M006_01	ResponseOnPlatform	1
365_SU01_07	hasVisitId	365
291_M007_01	hasQuestion	M007_01
308_M006_01	hasVisitId	308
449_UM01	hasVisitId	449
467_UM12	type	Response
83_M002_01	hasVisitId	83
358_SU01_05	ResponseOnPlatform	1
380_SU01_01	type	Response
454_UM24	type	Response
376	type	User
30240004	is_Answer_To	UM24
328_SU01_03	type	Response
249_M004_01	chosen_Answer_Code	5
477_UM09	Response_by_User	477
162_M002_01	hasVisitId	162
266_M008_01	type	Response
432_UM15	type	Response
421_UM19	chosen_Answer_Code	4
300_M002_01	ResponseOnPlatform	1
363_SU01_09	type	Response
295_M002_01	ResponseOnPlatform	1
449_UM25	chosen_Answer_Code	4
30100001	ResponseCode	1
461_UM17	ResponseOnPlatform	1
475_UM22	Response_by_User	475
452_UM04	chosen_Answer_Code	5
310_SU01_03	hasQuestion	SU01_03
257_M005	chosen_Answer_Code	2
443_UM19	ResponseOnPlatform	1
480	type	User
296_M007_01	type	Response
373_SU01_02	type	Response
411	hasUserId	411
187_M007_01	Response_by_User	187
417_UM12	hasVisitId	417
398_SU01_05	chosen_Answer_Code	4
30260102	ResponseLabel	No recorded response
24_M008_01	ResponseOnPlatform	1
104_M002_01	hasVisitId	104
65_M008_01	ResponseOnPlatform	1
460_UM03	type	Response
4_M010_01	chosen_Answer_Code	9
460_UM19	chosen_Answer_Code	NO_RECORDED_RESPONSE
63_M007_01	Response_by_User	63
178_M006_01	chosen_Answer_Code	9
250_M006_01	type	Response
406_UM18	Response_by_User	406
147_M006_01	hasQuestion	M006_01
94_M004_01	ResponseOnPlatform	1
251_M007_01	Response_by_User	251
423_UM18	chosen_Answer_Code	2
328_SU01_07	chosen_Answer_Code	4
433_UM08	hasVisitId	433
363_SU01_03	chosen_Answer_Code	4
73_M005	hasQuestion	M005
191_M002_01	chosen_Answer_Code	8
403_SU01_10	type	Response
325_SU01_10	hasVisitId	325
266_M002_01	chosen_Answer_Code	8
135_M002_01	chosen_Answer_Code	10
439_UM17	type	Response
10080101	ResponseCode	TEXT
161_M005	type	Response
484_UM10	chosen_Answer_Code	4
217_M003_01	ResponseOnPlatform	1
181_M003_01	hasQuestion	M003_01
100_M008_01	ResponseOnPlatform	1
20011005	is_Answer_To	SU01_10
409_UM16	Response_by_User	409
VisitId	range	string
405_UM10	hasVisitId	405
443_UM16	chosen_Answer_Code	5
461_UM07	Response_by_User	461
310_SU01_01	chosen_Answer_Code	5
389_SU01_05	hasVisitId	389
162_M003_01	ResponseOnPlatform	1
404_UM03	hasQuestion	UM03
2_M005	ResponseOnPlatform	1
150_M002_01	hasVisitId	150
451_UM24	Response_by_User	451
277_M006_01	chosen_Answer_Code	8
447_UM25	ResponseOnPlatform	1
466_UM18	chosen_Answer_Code	NO_RECORDED_RESPONSE
410_UM04	Response_by_User	410
28_M010_01	type	Response
310_SU01_04	chosen_Answer_Code	3
83_M010_01	ResponseOnPlatform	1
407_UM21	ResponseOnPlatform	1
379_SU01_08	hasQuestion	SU01_08
135_M005	ResponseOnPlatform	1
389_SU01_04	ResponseOnPlatform	1
244_M006_01	type	Response
215_M004_01	hasVisitId	215
180_M002_01	hasQuestion	M002_01
215_M010_01	hasVisitId	215
64_M010_01	chosen_Answer_Code	8
35_M005	ResponseOnPlatform	1
346_SU01_02	hasVisitId	346
488_UM25	hasQuestion	UM25
389_SU01_04	hasQuestion	SU01_04
418_UM14	Response_by_User	418
243_M010_01	type	Response
487_UM16	chosen_Answer_Code	5
269_M010_01	chosen_Answer_Code	9
432_UM08	hasVisitId	432
24_M008_01	hasVisitId	24
341_SU01_08	hasVisitId	341
23_M006_01	type	Response
402_SU01_03	ResponseOnPlatform	1
485_UM26_01	chosen_Answer_Code	NO_RECORDED_RESPONSE
420_UM17	hasVisitId	420
475_UM23	chosen_Answer_Code	5
392_SU01_10	hasQuestion	SU01_10
435_UM26_01	hasVisitId	435
283_M003_01	hasQuestion	M003_01
362	label	Username_362
287_M010_01	hasVisitId	287
223_M008_01	ResponseOnPlatform	1
289_M004_01	chosen_Answer_Code	10
48_M004_01	hasVisitId	48
321_SU01_09	chosen_Answer_Code	5
39_M008_01	ResponseOnPlatform	1
179_M002_01	hasQuestion	M002_01
249	label	Username_249
435_UM21	Response_by_User	435
82_M010_01	chosen_Answer_Code	7
216_M005	Response_by_User	216
237_M008_01	hasVisitId	237
271_M004_01	type	Response
463_UM06	hasQuestion	UM06
10030104	hasAnswerScale_Type	Ordinal
347_SU01_10	ResponseOnPlatform	1
409_UM20	Response_by_User	409
442_UM18	ResponseOnPlatform	1
35_M002_01	ResponseOnPlatform	1
268_M010_01	type	Response
268_M002_01	chosen_Answer_Code	6
201_M002_01	ResponseOnPlatform	1
323_SU01_08	hasVisitId	323
335_SU01_02	hasQuestion	SU01_02
416_UM01	hasVisitId	416
426_UM08	Response_by_User	426
424_UM17	ResponseOnPlatform	1
430_UM01	chosen_Answer_Code	3
477_UM21	chosen_Answer_Code	NO_RECORDED_RESPONSE
433_UM13	type	Response
317_SU01_10	chosen_Answer_Code	4
77_M006_01	chosen_Answer_Code	10
430_UM17	type	Response
405_UM13	hasQuestion	UM13
375_SU01_05	type	Response
458_UM19	hasQuestion	UM19
464_UM17	Response_by_User	464
461_UM23	hasQuestion	UM23
467_UM21	ResponseOnPlatform	1
52_M006_01	Response_by_User	52
93_M008_01	chosen_Answer_Code	So eine Art Merkzettel. D.h. wenn man bestimmte Begriffe/Erklärungen sucht, dass die wichtigsten Zusammhänge schnell gefunden werden.
316_SU01_04	hasVisitId	316
359_SU01_09	Response_by_User	359
268_M006_01	hasQuestion	M006_01
26_M004_01	type	Response
102_M002_01	hasVisitId	102
425_UM08	ResponseOnPlatform	1
344_SU01_07	hasQuestion	SU01_07
145_M010_01	ResponseOnPlatform	1
486_UM06	hasQuestion	UM06
307_M006_01	chosen_Answer_Code	10
30030006	ResponseCode	-9
405_UM09	type	Response
151_M006_01	Response_by_User	151
480_UM13	type	Response
345_SU01_01	type	Response
16_M010_01	ResponseOnPlatform	1
183_M005	type	Response
265_M008_01	Response_by_User	265
UM21	Question_Description	F2
105_M007_01	hasVisitId	105
170_M008_01	ResponseOnPlatform	1
411_UM06	chosen_Answer_Code	3
464_UM24	hasQuestion	UM24
202_M004_01	chosen_Answer_Code	NO_RECORDED_RESPONSE
378_SU01_07	hasQuestion	SU01_07
242_M003_01	hasVisitId	242
226_M005	hasVisitId	226
262_M008_01	hasVisitId	262
447_UM08	hasVisitId	447
328_SU01_07	Response_by_User	328
427_UM11	type	Response
109	type	User
216_M007_01	Response_by_User	216
440_UM25	ResponseOnPlatform	1
461_UM06	ResponseOnPlatform	1
454_UM06	ResponseOnPlatform	1
459_UM15	ResponseOnPlatform	1
10040106	type	Answer
225_M005	Response_by_User	225
485_UM08	hasQuestion	UM08
491_UM20	Response_by_User	491
147_M008_01	chosen_Answer_Code	Paar echte Bilder von op
309_SU01_10	hasQuestion	SU01_10
424_UM23	ResponseOnPlatform	1
426_UM26_01	chosen_Answer_Code	NO_RECORDED_RESPONSE
219_M008_01	hasVisitId	219
206_M008_01	hasVisitId	206
73_M003_01	chosen_Answer_Code	10
221_M006_01	hasVisitId	221
132_M007_01	chosen_Answer_Code	Die Erklärungen mit Hilfe von Bildern und Video.
241_M003_01	ResponseOnPlatform	1
387_SU01_06	type	Response
348_SU01_02	ResponseOnPlatform	1
104_M003_01	hasQuestion	M003_01
484_UM26_01	type	Response
81_M006_01	ResponseOnPlatform	1
482_UM16	type	Response
132_M007_01	ResponseOnPlatform	1
420_UM08	type	Response
184_M003_01	Response_by_User	184
206_M006_01	hasVisitId	206
434_UM02	hasVisitId	434
418_UM20	Response_by_User	418
270_M002_01	hasQuestion	M002_01
391	type	User
82_M007_01	hasQuestion	M007_01
177_M002_01	type	Response
101_M006_01	ResponseOnPlatform	1
425_UM06	chosen_Answer_Code	5
100_M007_01	hasQuestion	M007_01
412_UM17	chosen_Answer_Code	4
